Abelmoschus esculentus	(L.) Moench
Nymphaea amazonum	Mart. & Zucc.
Nymphaea ampla	(Salisb.) DC.
Nymphaea conardii	Wiersema
Nymphaea jamesoniana	Planch.
Nymphaea odorata	Aiton
Nymphaea rudgeana	G. Mey.
Nymphoides indica	(L.) Kuntze
Ochna jabotapita	L.
Ochna mossambicensis	Klotzsch
Ochroma pyramidale	(Cav. ex Lam.) Urb.
Ocimum basilicum	L.
Ocimum campechianum	Mill.
Ocimum tenuiflorum	L.
Ocotea floribunda	(Sw.) Mez
Ocotea foeniculacea	Mez
Ocotea leucoxylon	(Sw.) De Laness.
Ocotea leucoxylon	(Sw.) Laness.
Ocotea moschata	(Meisn.) Mez
Ocotea moschata	(Pav. ex Meisn.) Mez
Ocotea nemodaphne	Mez
Ocotea portoricensis	Mez
Ocotea spathulata	Mez
Ocotea wrightii	(Meisn.) Mez
Odontonema cuspidatum	(Nees) Kuntze
Odontonema tubiforme	(Bertol.) Kuntze
Odontosoria aculeata	(L.) J. Sm.
Odontosoria clavata	L.
Odontosoria scandens	(Desv.) C. Chr.
Oeceoclades maculata	(Lindl.) Lindl.
Oldenlandia corymbosa	L.
Oldenlandia lancifolia	(Schumach.) DC.
Oldenlandia uniflora	L.
Oldenlandiopsis callitrichoides	(Griseb.) Terrell & W.H. Lewis
Oleandra articulata	(Sw.) C. Presl
Olfersia cervina	(L.) Kunze
Olyra latifolia	L.
Oncidium altissimum	(Jacq.) Sw.
Oncidium meirax	Rchb. f.
Operculina turpethum	(L.) Silva Manso
Ophioglossum reticulatum	L.
Oplismenus hirtellus	(L.) P. Beauv.
Oplismenus hirtellus	(L.) P.Beauv.
Oplonia microphylla	(Lam.) Stearn
Oplonia spinosa	(Jacq.) Raf.
Opuntia borinquensis	Britton & Rose
Opuntia cochenillifera	(L.) Mill.
Opuntia ×cubensis	Britton & Rose
Opuntia dillenii	(Ker Gawl.) Haw.
Opuntia ficus-indica	(L.) Mill.
Opuntia repens	Bello
Opuntia triacantha	(Willd.) Sweet
Ormosia krugii	Urb.
Ornithidium coccineum	(Jacq.) Salisb. ex R.Br.
Oryza latifolia	Desv.
Oryza sativa	L.
Osmunda cinnamomea	L.
Ottoschulzia rhodoxylon	(Urb.) Urb.
Ouratea ilicifolia	(DC.) Baill.
Ouratea littoralis	Urb.
Ouratea striata	(v. Tiegh.) Urb.
Oxalis barrelieri	L.
Oxalis corniculata	L.
Oxalis debilis	Kunth
Oxalis eggersii	Urb.
Oxalis intermedia	A. Rich.
Oxalis latifolia	Kunth
Oxalis rugeliana	Urb.
Oxalis violacea	L.
Oxandra lanceolata	(Sw.) Baill.
Oxandra laurifolia	(Sw.) A. Rich.
Oxypetalum cordifolium	(Vent.) Schltr.
Pachira aquatica	Aubl.
Pachira insignis	(Sw.) Sw. ex Savigny
Pachyrhizus erosus	(L.) Urb.
Pachyrhizus tuberosus	(Lam.) Spreng.
Pachystachys spicata	(Ruiz & Pav.) Wassh.
Palicourea alpina	(Sw.) DC.
Palicourea crocea	(Sw.) Schult.
Palicourea croceoides	Ham.
Palicourea guianensis	Aubl.
Pandanus baptistii	hort. ex Misonne
Pandanus tectorius	Parkinson ex Zucc.
Pandanus utilis	Bory
Pandanus veitchii	hort. Veitch ex Masters & T. Moore
Panicum dichotomiflorum	Michx.
Panicum diffusum	Sw.
Panicum elephantipes	Nees
Panicum ghiesbreghtii	Fourn.
Panicum hylaeicum	Mez
Panicum laxum	Sw.
Panicum miliaceum	L.
Panicum parvifolium	Lam.
Panicum rigidulum	Bosc ex Nees
Panicum schiffneri	Hack.
Panicum stenodes	Griseb.
Panicum stevensianum	Hitchc. & Chase
Panicum tenerum	Bey. ex Trin.
Panicum trichanthum	Nees
Panicum trichoides	Sw.
Panicum venezuelae	Hack.
Pappophorum pappiferum	(Lam.) Kuntze
Parathesis crenulata	(Vent.) Hook. f.
Parathesis crenulata	(Vent.) Hook. f. ex Hemsl.
Parkinsonia aculeata	L.
Parmentiera aculeata	(Kunth) Seem.
Parmentiera cereifera	Seem.
Parthenium hysterophorus	L.
Paspalidium chapmanii	(Vasey) Pohl
Paspalidium geminatum	(Forssk.) Stapf
Paspalum arundinaceum	Poir.
Paspalum bakeri	Hook.
Paspalum blodgettii	Chapm.
Paspalum boscianum	Flueggé
Paspalum caespitosum	Flueggé
Paspalum clavuliferum	C. Wright
Paspalum conjugatum	P.J.Bergius
Paspalum conjugatum	P.J. Bergius
Paspalum convexum	Humb. & Bonpl. ex Flueggé
Paspalum decumbens	Sw.
Paspalum densum	Poir.
Paspalum dilatatum	Poir.
Paspalum dispar	Chase
Paspalum distichum	L.
Paspalum fasciculatum	Willd. ex Flueggé
Paspalum fimbriatum	Kunth
Paspalum laxum	Lam.
Paspalum macrophyllum	Kunth
Paspalum maritimum	Trin.
Paspalum millegrana	Schrad.
Paspalum minus	Fourn.
Paspalum molle	Poir.
Paspalum notatum	Flueggé
Paspalum orbiculatum	Poir.
Paspalum paniculatum	L.
Paspalum parviflorum	Rohde ex Flueggé
Paspalum paucispicatum	Vasey
Paspalum pleostachyum	Döll
Paspalum plicatulum	Michx.
Paspalum pulchellum	Kunth
Paspalum rupestre	Trin.
Paspalum secans	Hitchc. & Chase
Paspalum setaceum	Michx.
Paspalum urvillei	Steud.
Paspalum vaginatum	Sw.
Paspalum virgatum	L.
Passiflora anadenia	Urb.
Passiflora berteriana	Balbis ex DC.
Passiflora bilobata	Juss.
Passiflora ciliata	Aiton
Passiflora edulis	Sims
Passiflora foetida	L.
Passiflora laurifolia	L.
Passiflora maliformis	L.
Passiflora multiflora	L.
Passiflora murucuja	L.
Passiflora pallida	L.
Passiflora quadrangularis	L.
Passiflora rubra	L.
Passiflora serratodigitata	L.
Passiflora sexflora	Juss.
Passiflora suberosa	L.
Passiflora tuberosa	Jacq.
Passiflora tulae	Urb.
Paullinia pinnata	L.
Pavonia corymbosa	(Sw.) Willd.
Pavonia fruticosa	(Mill.) Fawc. & Rendle
Pavonia paludicola	Nicolson ex Fryxell
Pavonia paniculata	Cav.
Pavonia spinifex	(L.) Cav.
Pecluma camptophyllaria	(Fée) M.G. Price
Pecluma consimilis	(Mett.) M.G. Price
Pecluma dispersa	(A.M. Evans) M.G. Price
Pecluma pectinata	(L.) M.G. Price
Pecluma plumula	(Humb. & Bonpl. ex Willd.) M.G. Price
Pecluma ptilodon	(Kunze) M.G. Price
Pectis carthusianorum	Less.
Pectis ciliaris	L.
Pectis elongata	Kunth
Pectis humifusa	Sw.
Pectis linearis	Llave
Pectis linifolia	L.
Pectis prostrata	Cav.
Pectis tenuicaulis	Urb.
Pedilanthus tithymaloides	(L.) Poit.
Pelargonium graveolens	L'Hér. ex Aiton
Pelargonium odoratissimum	(L.) L'Hér. ex Aiton
Pelargonium peltatum	(L.) L'Hér. ex Aiton
Pelargonium zonale	(L.) L'Hér. ex Aiton
Pelexia adnata	(Sw.) Poit. ex Rich.
Pelexia adnata	(Sw.) Spreng.
Peltophorum pterocarpum	(DC.) Backer ex K. Heyne
Pennisetum ciliare	(L.) Link
Pennisetum clandestinum	Hochst. ex Chiov.
Pennisetum glaucum	(L.) R. Br.
Pennisetum polystachion	(L.) Schult.
Pennisetum purpureum	Schumach.
Pentalinon luteum	(L.) B.F. Hansen & Wunderlin
Pentapetes phoenicea	L.
Pentas lanceolata	(Forssk.) Deflers
Peperomia alata	Ruiz & Pav.
Peperomia cogniauxii	Urb.
Peperomia distachya	(L.) A. Dietr.
Peperomia distachya	(L.) A.Dietr.
Peperomia emarginella	(Sw. ex Wikstr.) C. DC.
Peperomia emarginella	(Sw. ex Wikstr.) C.DC.
Peperomia glabella	(Sw.) A. Dietr.
Peperomia hernandiifolia	(Vahl) A. Dietr.
Peperomia humilis	A. Dietr.
Peperomia maculosa	(L.) Hook.
Peperomia magnoliifolia	(Jacq.) A. Dietr.
Peperomia maxonii	C. DC.
Peperomia megalopoda	Trel.
Peperomia myrtifolia	(Vahl) A. Dietr.
Peperomia obtusifolia	(L.) A. Dietr.
Peperomia parvulifolia	Trel.
Peperomia pellucida	(L.) Kunth
Peperomia portoricensis	Urb.
Peperomia quadrifolia	(L.) Kunth
Peperomia rhombea	Ruiz & Pav.
Peperomia robustior	Urb.
Peperomia rotundifolia	(L.) Kunth
Peperomia serpens	(Sw.) Loudon
Peperomia sintenisii	C. DC.
Peperomia tenella	(Sw.) A. Dietr.
Peperomia tetraphylla	(G. Forst.) Hook. & Arn.
Peperomia urocarpa	Fisch. & C.A. Mey.
Peperomia wheeleri	Britton
Peperomia yabucoana	Urb. & C. DC.
Pera bumeliifolia	Griseb.
Pereskia aculeata	Mill.
Pereskia grandifolia	Haw.
Persea americana	Mill.
Persea krugii	Mez
Persea urbaniana	Mez
Petitia domingensis	Jacq.
Petiveria alliacea	L.
Petrea volubilis	L.
Petroselinum crispum	(Mill.) Nyman ex A.W. Hill
Petunia integrifolia	(Hook.) Schinz & Thell.
Pfaffia grandiflora	(Hook.) R.E. Fries
Phaius tancarvilleae	(Banks ex L'Hér.) Blume
Pharus lappulaceus	Aubl.
Pharus latifolius	L.
Pharus parvifolius	Nash
Phaseolus lunatus	L.
Phaseolus polystachios	(L.) Britton, Sterns & Poggenb.
Phaseolus vulgaris	L.
Phenax sonneratii	(Poir.) Weddell
Phialanthus grandifolius	Alain
Phialanthus myrtilloides	Griseb.
Philodendron bipinnatifidum	Schott ex Endl.
Philodendron consanguineum	Schott
Philodendron fragrantissimum	(Hook.) G. Don
Philodendron giganteum	Schott
Philodendron hederaceum	(Jacq.) Schott
Philodendron lingulatum	(L.) K.Koch
Philodendron lingulatum	(L.) K. Koch
Philodendron marginatum	Urb.
Philodendron ornatum	Schott
Phlebodium aureum	(L.) J. Sm.
Phlebodium decumanum	(Willd.) J. Sm.
Phlebodium pseudoaureum	(Cav.) Lellinger
Phoradendron anceps	(Spreng.) G. Maza
Phoradendron anceps	(Spreng.) M.Gómez
Phoradendron barahonae	Urb. & Trel.
Phoradendron dichotomum	(Bertero ex Spreng.) Krug & Urb.
Phoradendron hexastichum	(DC.) Griseb.
Phoradendron piperoides	(Kunth) Trel.
Phoradendron quadrangulare	(Kunth) Griseb.
Phoradendron racemosum	(Aubl.) Krug & Urb.
Phoradendron tetrapterum	Krug & Urb.
Phoradendron trinervium	(Lam.) Griseb.
Phragmites australis	(Cav.) Trin. ex Steud.
Phyla dulcus	(Trevir.) Moldenke
Phyla fruticosa	(Mill.) Kennedy
Phyla nodiflora	(L.) Greene
Phyla stoechadifolia	(L.) Small
Phyllanthus acidus	(L.) Skeels
Phyllanthus acuminatus	Vahl
Phyllanthus amarus	Schumach. & Thonn.
Phyllanthus debilis	Klein ex Willd.
Phyllanthus emblica	L.
Phyllanthus epiphyllanthus	L.
Phyllanthus fraternus	G.L. Webster
Phyllanthus juglandifolius	Willd.
Phyllanthus niruri	L.
Phyllanthus orbicularis	Kunth
Phyllanthus pentaphyllus	C. Wright ex Griseb.
Phyllanthus stipulatus	(Raf.) G.L. Webster
Phyllanthus tenellus	Roxb.
Phyllanthus urinaria	L.
Phymatosorus scolopendria	(Burm. f.) Pic. Serm.
Physalis angulata	L.
Physalis cordata	Mill.
Physalis pubescens	L.
Physalis turbinata	Medik.
Phytolacca icosandra	L.
Phytolacca rivinoides	Kunth & Bouché
Phytolacca rivinoides	Kunth & C.D.Bouché
Picramnia pentandra	Sw.
Picrasma excelsa	(Sw.) Planch.
Pictetia aculeata	(Vahl) Urb.
Pilea depressa	(Sw.) Blume
Pilea herniarioides	(Sw.) Lindl.
Pilea inaequalis	(Juss. ex Poir.) Wedd.
Pilea inaequalis	(Juss. ex Poir.) Weddell
Pilea krugii	Urb.
Pilea leptophylla	Urb.
Pilea margarettiae	Britton
Pilea microphylla	(L.) Liebm.
Pilea multicaulis	Urb.
Pilea nummulariifolia	(Sw.) Wedd.
Pilea nummulariifolia	(Sw.) Weddell
Pilea obtusata	Liebm.
Pilea parietaria	(L.) Blume
Pilea richardii	Urb.
Pilea rivoriae	Weddell
Pilea sanctae-crucis	Liebm.
Pilea semidentata	(Juss. ex Poir.) Weddell
Pilea semidentata	Wedd.
Pilea tenerrima	Miq.
Pilea yunquensis	(Urb.) Britton & P. Wilson
Pilocarpus racemosus	Vahl
Pilosocereus royenii	(L.) Byles & Rowley
Pimenta dioica	(L.) Merr.
Pimenta racemosa	(Mill.) J.W.Moore
Pimenta racemosa	(Mill.) J.W. Moore
Pinochia corymbosa	(Jacq.) M.E.Endress & B.F.Hansen
Pinus caribaea	Morelet
Pinzona coriacea	Mart. & Zucc.
Piper aduncum	L.
Piper amalago	L.
Piper blattarum	Spreng.
Piper dilatatum	Rich.
Piper glabrescens	(Miq.) C. DC.
Piper glabrescens	(Miq.) C.DC.
Piper hispidum	Sw.
Piper jacquemontianum	Kunth
Piper marginatum	Jacq.
Piper swartzianum	(Miq.) C. DC.
Piper umbellatum	L.
Piptocarpha tetrantha	Urb.
Piptocoma acevedoi	Pruski
Piptocoma antillana	Urb.
Piriqueta cistoides	(L.) Griseb.
Piriqueta racemosa	(Jacq.) Sweet
Piriqueta viscosa	Griseb.
Piscidia carthagenensis	Jacq.
Pisonia aculeata	L.
Pisonia albida	(Heimerl) Britton ex Standl.
Pisonia subcordata	Sw.
Pisonia taina	Trejo
Pistia stratiotes	L.
Pitcairnia angustifolia	Aiton
Pithecellobium dulce	(Roxb.) Benth.
Pithecellobium unguis-cati	(L.) Benth.
Pityrogramma austroamericana	Domin
Pityrogramma calomelanos	(L.) Link
Pityrogramma chrysophylla	(Sw.) Link
Pityrogramma ebenea	(L.) Proctor
Pityrogramma sulphurea	(Sw.) Maxon
Pityrogramma trifoliata	(L.) R. Tryon
Plantago lanceolata	L.
Plantago major	L.
Platycladus orientalis	(L.) Franco
Plectranthus amboinicus	(Lour.) Spreng.
Plectranthus scutellarioides	(L.) R.Br.
Plectranthus verticillatus	(L. f.) Druce
Pleodendron macranthum	(Baill.) Tiegh.
Pleodendron macranthum	(Baill.) v. Tiegh.
Pleopeltis astrolepis	(Liebm.) E. Fourn.
Pleopeltis astrolepis	(Liebm.) Fourn.
Pleopeltis polypodioides	(L.) Andrews & Windham
Pleopeltis polypodioides	(L.) E.G. Andrews & Windham
Pleopeltis squamata	(L.) J. Sm.
Pleurothallis appendiculata	Cogn.
Pleurothallis aristata	Hook.
Pleurothallis domingensis	Cogn.
Pleurothallis gelida	Lindl.
Pleurothallis obovata	(Lindl.) Lindl.
Pleurothallis pruinosa	Lindl.
Pleurothallis pubescens	Lindl. ex Hook.
Pleurothallis racemiflora	Lindl. ex Hook.
Pleurothallis ruscifolia	(Jacq.) R. Br.
Pleurothallis ruscifolia	(Jacq.) R.Br.
Pleurothallis tricostata	Cogn.
Pleurothallis wilsonii	Lindl.
Pluchea carolinensis	(Jacq.) D.Don
Pluchea carolinensis	(Jacq.) G. Don
Pluchea odorata	(L.) Cass.
Plumbago auriculata	Lam.
Plumbago indica	L.
Plumbago scandens	L.
Plumeria alba	L.
Plumeria obtusa	L.
Plumeria rubra	L.
Poa annua	L.
Poa pratensis	L.
Podocarpus coriaceus	Rich.
Podocarpus macrophyllus	(Thunb.) Sweet
Podranea ricasoliana	(Tanfani) Sprague
Poitea florida	(Vahl)Lavin
Poitea florida	(Vahl) Lavin
Poitea paucifolia	(DC.) Lavin
Poitea punicea	(Urb.) Lavin
Polygala cowellii	(Britton) S.F. Blake
Polygala crucianelloides	DC.
Polygala hecatantha	Urb.
Polygala longicaulis	Kunth
Polygala paniculata	L.
Polygala penaea	L.
Polygala planellasii	Molinet & Maz
Polygonum acuminatum	Kunth
Polygonum glabrum	Willd.
Polygonum hydropiperoides	Michx.
Polygonum punctatum	Elliott
Polygonum robustius	(Small) Fernald
Polygonum segetum	Kunth
Polypodium attenuatum	Humb. & Bonpl. ex Willd.
Polypodium dissimile	L.
Polypodium dulce	Poir.
Polypodium lanceolatum	L.
Polypodium loriceum	L.
Polypodium triseriale	Sw.
Polypogon viridis	(Gouan) Breistr.
Polypremum procumbens	L.
Polyscias cumingiana	(C. Presl) Fernald-Vill.
Polyscias fruticosa	(L.) Harms
Polyscias guilfoylei	(W. Bull) L.H. Bailey
Polyscias guilfoylei	(W.Bull) L.H.Bailey
Polyscias scutellaria	(Burm. f.) Fosberg
Polystachya concreta	(Jacq.) Garay & H.R.Sweet
Polystachya concreta	(Jacq.) Garay & H.R. Sweet
Polystachya foliosa	(Hook.) Rchb.f.
Polystachya foliosa	(Lindl. ex Hook.) Rchb. f.
Polystichopsis chaerophylloides	(Poir.) C.V. Morton
Polystichum calderonense	Proctor
Polystichum echinatum	(J.F. Gmel.) C. Chr.
Polystichum platyphyllum	(Willd.) C. Presl
Polystichum polystichiforme	(Fée) Maxon
Polystichum rhizophyllum	(Sw.) C. Presl
Polytaenium feei	(W. Schaffn. ex Fée) Maxon
Polytrias indica	(Houtt.) Veldkamp
Ponthieva racemosa	(Walter) C. Mohr
Ponthieva ventricosa	(Griseb.) Fawc. & Rendle
Poranopsis paniculata	(Roxb.) Roberty
Porophyllum leiocarpum	(Urb.) Rydb.
Porophyllum ruderale	(Jacq.) Cass.
Portulaca caulerpoides	Britton & P. Wilson ex Britton
Portulaca grandiflora	Hook.
Portulaca halimoides	L.
Portulaca oleracea	L.
Portulaca pilosa	L.
Portulaca quadrifida	L.
Portulaca rubricaulis	Kunth
Portulaca teretifolia	Kunth
Posidonia oceanica	(L.) Delile
Potamogeton foliosus	Raf.
Potamogeton illinoensis	Morong
Potamogeton insulanus	Hagstr.
Potamogeton nodosus	Poir.
Pouteria campechiana	(Kunth) Baehni
Pouteria dictyoneura	(Griseb.) Radlk.
Pouteria hotteana	(Urb. & Ekman) Baehni
Pouteria multiflora	(A. DC.) Eyma
Pouteria sapota	(Jacq.) H.E. Moore & Stearn
Pouzolzia occidentalis	(Liebm.) Weddell
Prescotia oligantha	(Sw.) Lindl.
Prescotia pellucida	Lindl.
Prescotia stachyodes	(Sw.) Lindl.
Prescottia oligantha	(Sw.) Lindl.
Prescottia stachyodes	(Sw.) Lindl.
Prestoea acuminata	(Willd.) H.E.Moore
Prestoea acuminata	(Willd.) H.E. Moore
Prestonia agglutinata	(Jacq.) Woodson
Pristimera caribaea	(Urb.) A.C. Sm.
Priva lappulacea	(L.) Pers.
Priva portoricensis	Urb.
Prockia crucis	P. Br. ex L.
Prosopis pallida	(Humb. & Bonpl. ex Willd.) Kunth
Prosthechea cochleata	(L.) W.E.Higgins
Prosthechea cochleata	(L.) W.E. Higgins
Prosthechea pygmaea	(Hook.) W.E.Higgins
Prosthechea pygmaea	(Hook.) W.E. Higgins
Proustia vanillosma	C. Wright
Prunus myrtifolia	(L.) Urb.
Prunus occidentalis	Sw.
Pseudabutilon umbellatum	(L.) Fryxell
Pseudanamomis umbellulifera	(Kunth) Kausel
Pseudelephantopus spicatus	(B.Juss. ex Aubl.) C.F.Baker
Pseudelephantopus spicatus	(Juss. ex Aubl.) C.F. Baker
Pseudelephantopus spirilis	(Less.) Cronquist
Pseuderanthemum carruthersii	(Seem.) Guillaumin
Pseuderanthemum variabile	(R. Br.) Radlk.
Pseudognaphalium domingense	(Lam.) Anderb.
Pseudogynoxys chenopodioides	Kunth
Pseudolmedia spuria	(Sw.) Griseb.
Pseudophoenix sargentii	H. Wendl. ex Sarg.
Psidium amplexicaule	Pers.
Psidium calyptranthoides	Alain
Psidium cattleianum	Sabine
Psidium guajava	L.
Psidium longipes	(Berg) McVaugh
Psidium sintenisii	(Kiaersk.) Alain
Psiguria ottoniana	(Schltdl.) C. Jeffrey
Psiguria pedata	(L.) Howard
Psiguria trilobata	(L.) Howard
Psilochilus macrophyllus	(Lindl.) Ames
Psilotum nudum	(L.) P. Beauv.
Psychilis kraenzlinii	(Bello) Sauleda
Psychilis krugii	(Bello) Sauleda
Psychilis macconnelliae	Sauleda
Psychilis monensis	Sauleda
Psychilis ×raganii	Sauleda
Psychotria berteriana	DC.
Psychotria berteroana	DC.
Psychotria brachiata	Sw.
Psychotria brownei	Spreng.
Psychotria deflexa	DC.
Psychotria domingensis	Jacq.
Psychotria grandis	Sw.
Psychotria guadalupensis	(DC.) Howard
Psychotria hoffmannseggiana	(Roem. & Schult.) Müll. Arg.
Psychotria ligustrifolia	(Northrop) Millsp.
Psychotria maleolens	Urb.
Psychotria maricaensis	Urb.
Psychotria microdon	(DC.) Urb.
Psychotria nervosa	Sw.
Psychotria nutans	Sw.
Psychotria pubescens	Sw.
Psychotria revoluta	DC.
Psychotria tenuifolia	Sw.
Psychotria uliginosa	Sw.
Pteridium arachnoideum	(Kaulf.) Maxon
Pteridium caudatum	(L.) Maxon
Pteris altissima	Poir.
Pteris arborea	L.
Pteris biaurita	L.
Pteris deflexa	Link
Pteris denticulata	Sw.
Pteris ensiformis	Burm. f.
Pteris grandifolia	L.
Pteris longifolia	L.
Pteris mutilata	L.
Pteris plumula	Desv.
Pteris pungens	Willd.
Pteris tripartita	Sw.
Pteris vittata	L.
Pterocarpus indicus	Willd.
Pterocarpus macrocarpus	Kurz
Pterocarpus officinalis	Jacq.
Pterocaulon alopecuroidies	(Lam.) DC.
Pterocaulon virgatum	(L.) DC.
Pterolepis glomerata	(Rottb.) Miq.
Ptilimnium capillaceum	(Michx.) Raf.
Pueraria phaseoloides	(Roxb.) Benth.
Pueraria phaseoloides	(Roxb.)Benth.
Punica granatum	L.
Pyrostegia venusta	(Ker Gawl.) Miers
Quararibea turbinata	(Sw.) Poir.
Quassia amara	L.
Quisqualis indica	L.
Radiovittaria remota	(Fée) E.H. Crane
Rajania cordata	L.
Randia aculeata	L.
Randia formosa	(Jacq.) K. Schum.
Randia parvifolia	Lam.
Randia portoricensis	(Urb.) Britton & Standl.
Ranunculus recurvatus	Poir.
Raphanus sativus	L.
Rauvolfia nitida	Jacq.
Rauvolfia viridis	Roem. & Schult.
Rauvolfia vomitoria	Afzelius
Ravenala madagascariensis	Sonnerat
Ravenia urbanii	Engl. ex Urb.
Ravenia urbanii	Engl. Ex Urban
Remirea maritima	Aubl.
Renealmia alpinia	(Rottb.) Maas
Renealmia aromatica	(Aubl.) Griseb.
Renealmia jamaicensis	(Gaertn.) Horan.
Renealmia occidentalis	(Sw.) Sweet
Reynosia guama	Urb.
Reynosia krugii	Urb.
Reynosia uncinata	Urb.
Rhabdadenia biflora	(Jacq.) Müll. Arg.
Rhexia cubensis	Griseb.
Rhipsalis baccifera	(J.S.Muell.) Stearn
Rhipsalis baccifera	(Sol. ex J.S. Muell.) Stearn
Rhizophora mangle	L.
Rhynchosia caribaea	(Jacq.) DC.
Rhynchosia minima	(L.) DC.
Rhynchosia phaseoloides	(Sw.) DC.
Rhynchosia reticulata	(Sw.) DC.
Rhynchospora alba	(L.) Vahl
Rhynchospora berteroi	(Spreng.) C.B. Clarke
Rhynchospora brachychaeta	C. Wright
Rhynchospora ciliata	(G. Mey.) Kük.
Rhynchospora ciliata	(G.Mey.) Kük.
Rhynchospora colorata	(L.) H. Pfeiffer
Rhynchospora contracta	(Nees) J. Raynal
Rhynchospora corymbosa	(L.) Britton
Rhynchospora depressirostris	M.T. Strong
Rhynchospora divaricata	(Ham.) M.T. Strong
Rhynchospora divergens	Chapm. ex M.A. Curtis
Rhynchospora domingensis	Urb.
Rhynchospora fascicularis	(Michx.) Vahl
Rhynchospora filiformis	Vahl
Rhynchospora galeana	Naczi, W.M. Knapp & Gerry Moore
Rhynchospora gigantea	Link
Rhynchospora globularis	(Chapm.) Small
Rhynchospora holoschoenoides	(Rich.) Herter
Rhynchospora jamaicensis	Britton
Rhynchospora lindeniana	Griseb.
Rhynchospora marisculus	Nees ex Lindl. & Nees
Rhynchospora microcarpa	Baldw. ex A. Gray
Rhynchospora nitens	(Vahl) A. Gray
Rhynchospora odorata	C. Wright ex Griseb.
Rhynchospora oligantha	A. Gray
Rhynchospora plumosa	Elliott
Rhynchospora pusilla	Chapm. ex M.A. Curtis
Rhynchospora racemosa	C. Wright ex Sauvalle
Rhynchospora radicans	(Schltdl. & Cham.) H. Pfeifer
Rhynchospora radicans	(Schltdl. & Cham.) H.Pfeiff.
Rhynchospora rariflora	(Michx.) Elliott
Rhynchospora recognita	(Gale) Kral
Rhynchospora rufa	(Nees) Boeckeler
Rhynchospora rugosa	(Vahl) Gale
Rhynchospora tenerrima	Nees ex Spreng.
Rhynchospora tenuis	Link
Rhynchospora uniflora	Boeckeler
Rhynchospora wrightiana	Boeckeler
Rhytidophyllum auriculatum	Hook.
Richardia scabra	L.
Ricinus communis	L.
Rivina humilis	L.
Rochefortia acanthophora	(DC.) Griseb.
Rochefortia spinosa	(Jacq.) Urb.
Rolandra fruticosa	(L.) Kuntze
Rollinia mucosa	(Jacq.) Baill.
Rondeletia inermis	(Spreng.) Krug & Urb.
Rondeletia pilosa	Sw.
Rondeletia portoricensis	Krug & Urb.
Rorippa indica	(L.) Hiern.
Rorippa palustris	(L.) Besser
Rorippa portoricensis	(Spreng.) Stehlé
Rosa indica	L.
Rosa moschata	J. Herrm.
Rosa sempervirens	L.
Rosmarinus officinalis	L.
Rotala ramosior	(L.) Koehne
Rottboellia cochinchinensis	(Lour.) W.D. Clayton
Rourea surinamensis	Miq.
Rousselia humilis	(Sw.) Urb.
Roystonea borinquena	O.F.Cook
Roystonea borinquena	O.F. Cook
Roystonea regia	(Kunth) O.F. Cook, nom. cons.
Rubus coronarius	(Sims) Sweet
Rubus florulentus	Focke
Rubus probus	L.H. Bailey
Rubus rosifolius	Sm.
Ruellia blechum	L.
Ruellia caerulea	Morong
Ruellia chartacea	(T. Anderson) Wassh.
Ruellia coccinea	(L.) Vahl
Ruellia coccinea	Sessé & Moc.
Ruellia tuberosa	L.
Rumex crispus	L.
Rumohra adiantiformis	(G. Forst.) Ching
Ruppia anomala	Ostenf.
Ruppia cirrhosa	(Petagna) Grande
Ruppia maritima	L.
Russelia equisetiformis	Schltdl. & Cham.
Ruta chalepensis	L.
Sabal causiarum	(O.F. Cook) Becc.
Sabicea cinerea	Aubl.
Sabicea villosa	Willd. ex Roem. & Schult.
Saccharum bengalense	Retz.
Saccharum officinarum	L.
Saccharum spontaneum	L.
Sacciolepis indica	(L.) Chase
Sacciolepis striata	(L.) Nash
Saccoloma domingense	(Spreng.) C. Chr.
Saccoloma inaequale	(Kunze) Mett.
Sagittaria intermedia	Micheli
Sagittaria lancifolia	L.
Sagittaria latifolia	Willd.
Sagraea domingensis	DC.
Sagraea polystachya	(Naud.) Triana
Sagraea portoricensis	(Alain) Alain
Sagraea scabrosa	(L.) Alain
Sagraea scalpta	(Vent.) Naud.
Sagraea umbrosa	(Sw.) DC.
Salicornia bigelovii	Torr.
Salix humboldtiana	Willd.
Salix ×sepulcralis	Simonkai
Salmea scandens	(L.) DC.
Salvia coccinea	P.J. Buchoz ex Etlinger
Salvia micrantha	Vahl
Salvia misella	Kunth
Salvia occidentalis	Sw.
Salvia serotina	L.
Salvia splendens	Sellow ex Roem. & Schult.
Salvinia auriculata	Aubl.
Salvinia minima	Baker
Samanea saman	(Jacq.) Merr.
Sambucus nigra	L.
Samolus valerandi	L.
Samyda dodecandra	Jacq.
Samyda spinulosa	Vent.
Sanchezia speciosa	Leonard
Sansevieria hyacinthoides	(L.) Druce
Sansevieria trifasciata	hort. ex Prain
Sapindus saponaria	L.
Sapium laurifolium	(A. Rich.) Griseb.
Sapium laurocerasus	Desf.
Saritaea magnifica	(Sprague ex Stennis) Dugand
Satureja viminea	L.
Sauvagesia erecta	L.
Savia sessiliflora	(Sw.) Willd.
Scaevola plumieri	(L.) Vahl
Scaphyglottis modesta	(Rchb. f.) Schltr.
Scaphyglottis modesta	(Rchb.f.) Schltr.
Schaefferia frutescens	Jacq.
Schefflera actinophylla	(Endl.) Harms
